cancer_type,hugo_symbol,mutated_samples,total_samples,freq,CI_low,CI_high
COAD,NKX3-1,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NKX3-2,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NKX6-1,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NKX6-2,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NKX6-3,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NLE1,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NLGN1,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NLGN2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NLGN3,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NLGN4X,25,440,0.056818181818181816,0.035187455158226175,0.07844890847813746
COAD,NLGN4Y,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NLK,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NLN,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NLRC3,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NLRC4,15,440,0.03409090909090909,0.017135153367814727,0.05104666481400345
COAD,NLRC5,28,440,0.06363636363636363,0.04082744582379269,0.08644528144893457
COAD,NLRP1,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NLRP10,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NLRP11,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NLRP12,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NLRP13,21,440,0.04772727272727273,0.027807071762892193,0.06764747369165326
COAD,NLRP14,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NLRP2,22,440,0.05,0.029635369342455982,0.07036463065754403
COAD,NLRP3,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NLRP4,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NLRP5,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NLRP6,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NLRP7,28,440,0.06363636363636363,0.04082744582379269,0.08644528144893457
COAD,NLRP8,17,440,0.038636363636363635,0.02062810576350634,0.056644621509220935
COAD,NLRP9,19,440,0.04318181818181818,0.02418875972031669,0.06217487664331968
COAD,NLRX1,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NMBR,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NMD3,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NME1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NME4,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NME5,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NME6,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NME7,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NME8,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NME9,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NMI,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NMNAT1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NMNAT2,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NMNAT3,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NMRAL1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NMRK1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NMS,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NMT1,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NMT2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NMU,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NMUR1,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NMUR2,16,440,0.03636363636363636,0.0188724214387316,0.053854851288541124
COAD,NNMT,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NNT,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NOA1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NOB1,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NOBOX,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NOC2L,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NOC3L,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NOC4L,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NOD1,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NOD2,18,440,0.04090909090909091,0.02240066287374457,0.059417518944437246
COAD,NODAL,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NOG,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NOL10,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NOL11,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NOL12,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NOL4,18,440,0.04090909090909091,0.02240066287374457,0.059417518944437246
COAD,NOL4L,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NOL6,24,440,0.05454545454545454,0.03332623810124091,0.07576467098966817
COAD,NOL7,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NOL8,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NOL9,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NOLC1,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NOM1,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NOMO1,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NOMO2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NOMO3,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NONO,11,440,0.025,0.01041178869460313,0.03958821130539687
COAD,NOP10,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NOP14,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NOP16,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NOP2,11,440,0.025,0.01041178869460313,0.03958821130539687
COAD,NOP53,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NOP56,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NOP58,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NOP9,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NOS1,37,440,0.08409090909090909,0.05815924174865145,0.11002257643316674
COAD,NOS1AP,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NOS2,16,440,0.03636363636363636,0.0188724214387316,0.053854851288541124
COAD,NOS3,23,440,0.05227272727272727,0.03147532931449201,0.07307012523096253
COAD,NOSIP,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NOSTRIN,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NOTCH1,21,440,0.04772727272727273,0.027807071762892193,0.06764747369165326
COAD,NOTCH2,21,440,0.04772727272727273,0.027807071762892193,0.06764747369165326
COAD,NOTCH3,30,440,0.06818181818181818,0.04462971949896952,0.09173391686466684
COAD,NOTCH4,11,440,0.025,0.01041178869460313,0.03958821130539687
COAD,NOTUM,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NOVA1,22,440,0.05,0.029635369342455982,0.07036463065754403
COAD,NOVA2,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NOX1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NOX3,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NOX4,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NOX5,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NOXA1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NOXO1,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NOXRED1,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NPAP1,28,440,0.06363636363636363,0.04082744582379269,0.08644528144893457
COAD,NPAS1,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NPAS2,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NPAS3,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NPAS4,17,440,0.038636363636363635,0.02062810576350634,0.056644621509220935
COAD,NPAT,19,440,0.04318181818181818,0.02418875972031669,0.06217487664331968
COAD,NPB,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPBWR1,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NPBWR2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NPC1,15,440,0.03409090909090909,0.017135153367814727,0.05104666481400345
COAD,NPC1L1,16,440,0.03636363636363636,0.0188724214387316,0.053854851288541124
COAD,NPC2,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPDC1,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPEPL1,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NPEPPS,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NPFF,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPFFR1,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NPFFR2,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NPHP1,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NPHP3,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NPHP4,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NPHS1,23,440,0.05227272727272727,0.03147532931449201,0.07307012523096253
COAD,NPHS2,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NPIPB15,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NPIPB7,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPL,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPLOC4,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NPM1,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NPM2,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NPM3,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NPNT,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NPPA,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NPPB,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NPPC,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPR1,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NPR2,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NPR3,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NPRL2,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NPRL3,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NPSR1,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NPTN,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NPTX1,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NPTX2,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NPTXR,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NPVF,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NPY,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NPY1R,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NPY2R,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NPY4R,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NPY5R,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NQO1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NQO2,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NR0B1,15,440,0.03409090909090909,0.017135153367814727,0.05104666481400345
COAD,NR1D1,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NR1D2,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NR1H2,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NR1H3,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NR1H4,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NR1I2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NR1I3,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NR2C1,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NR2C2,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NR2C2AP,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NR2E1,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NR2E3,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NR2F1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NR2F2,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NR2F6,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NR3C1,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NR3C2,14,440,0.031818181818181815,0.015418105312523831,0.0482182583238398
COAD,NR4A1,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NR4A2,17,440,0.038636363636363635,0.02062810576350634,0.056644621509220935
COAD,NR4A3,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NR5A1,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NR5A2,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NR6A1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NRAP,25,440,0.056818181818181816,0.035187455158226175,0.07844890847813746
COAD,NRARP,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NRAS,21,440,0.04772727272727273,0.027807071762892193,0.06764747369165326
COAD,NRBF2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NRBP1,11,440,0.025,0.01041178869460313,0.03958821130539687
COAD,NRCAM,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NRDC,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NRDE2,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NREP,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NRF1,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NRG1,22,440,0.05,0.029635369342455982,0.07036463065754403
COAD,NRG2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NRG3,16,440,0.03636363636363636,0.0188724214387316,0.053854851288541124
COAD,NRG4,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NRGN,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NRIP1,21,440,0.04772727272727273,0.027807071762892193,0.06764747369165326
COAD,NRIP2,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NRIP3,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NRK,23,440,0.05227272727272727,0.03147532931449201,0.07307012523096253
COAD,NRL,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NRM,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NRN1,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NRN1L,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NRP1,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NRP2,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NRROS,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NRSN1,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NRSN2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NRTN,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NRXN1,45,440,0.10227272727272728,0.07395998984456284,0.13058546470089172
COAD,NRXN2,36,440,0.08181818181818182,0.056207626847225786,0.10742873678913785
COAD,NRXN3,22,440,0.05,0.029635369342455982,0.07036463065754403
COAD,NSA2,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NSD1,27,440,0.06136363636363636,0.03893855824839157,0.08378871447888116
COAD,NSD2,15,440,0.03409090909090909,0.017135153367814727,0.05104666481400345
COAD,NSD3,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NSDHL,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NSF,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NSFL1C,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NSG1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NSG2,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NSL1,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NSMAF,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NSMCE1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NSMCE3,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NSMCE4A,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NSMF,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NSRP1,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NSUN2,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NSUN3,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NSUN4,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NSUN5,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NSUN6,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NSUN7,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NT5C,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NT5C1A,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NT5C1B,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NT5C2,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NT5C3A,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NT5C3B,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NT5DC1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NT5DC2,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NT5DC3,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NT5E,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NT5M,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NTAN1,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NTAQ1,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NTF3,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NTF4,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NTHL1,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NTM,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NTMT1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NTN1,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NTN3,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NTN4,11,440,0.025,0.01041178869460313,0.03958821130539687
COAD,NTN5,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NTNG1,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NTNG2,15,440,0.03409090909090909,0.017135153367814727,0.05104666481400345
COAD,NTPCR,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NTRK1,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NTRK2,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NTRK3,19,440,0.04318181818181818,0.02418875972031669,0.06217487664331968
COAD,NTS,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NTSR1,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NTSR2,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUAK1,20,440,0.045454545454545456,0.025991235464654615,0.06491785544443629
COAD,NUAK2,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NUB1,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NUBP1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUBP2,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUBPL,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUCB1,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NUCB2,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NUCKS1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUDC,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NUDCD1,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUDCD3,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUDT1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUDT10,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUDT11,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUDT12,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUDT13,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUDT14,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUDT15,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NUDT16L1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUDT17,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NUDT18,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUDT19,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUDT2,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NUDT21,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NUDT22,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUDT3,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUDT5,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUDT6,3,440,0.006818181818181818,-0.000870969408157644,0.01450733304452128
COAD,NUDT7,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NUDT9,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUF2,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NUFIP1,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
COAD,NUFIP2,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUGGC,27,440,0.06136363636363636,0.03893855824839157,0.08378871447888116
COAD,NUMA1,21,440,0.04772727272727273,0.027807071762892193,0.06764747369165326
COAD,NUMB,11,440,0.025,0.01041178869460313,0.03958821130539687
COAD,NUMBL,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUP107,11,440,0.025,0.01041178869460313,0.03958821130539687
COAD,NUP133,17,440,0.038636363636363635,0.02062810576350634,0.056644621509220935
COAD,NUP153,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NUP155,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NUP160,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NUP188,12,440,0.02727272727272727,0.012053606474656644,0.0424918480707979
COAD,NUP205,29,440,0.0659090909090909,0.0427246318956795,0.0890935499225023
COAD,NUP210,21,440,0.04772727272727273,0.027807071762892193,0.06764747369165326
COAD,NUP210L,22,440,0.05,0.029635369342455982,0.07036463065754403
COAD,NUP214,22,440,0.05,0.029635369342455982,0.07036463065754403
COAD,NUP35,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUP37,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NUP42,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NUP43,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NUP50,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NUP54,7,440,0.015909090909090907,0.004217596540491175,0.027600585277690638
COAD,NUP58,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUP62,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUP62CL,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NUP85,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NUP88,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUP93,9,440,0.020454545454545454,0.007228288784018808,0.0336808021250721
COAD,NUP98,24,440,0.05454545454545454,0.03332623810124091,0.07576467098966817
COAD,NUPR1,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NUS1,4,440,0.00909090909090909,0.00022240650638782195,0.01795941167543036
COAD,NUSAP1,2,440,0.004545454545454545,-0.0017398902923030984,0.01083079938321219
COAD,NUTM1,13,440,0.029545454545454545,0.013723407544520227,0.04536750154638886
COAD,NUTM2A,6,440,0.013636363636363636,0.0027996512619208602,0.02447307601080641
COAD,NUTM2D,5,440,0.011363636363636364,0.0014597263145721597,0.021267546412700566
COAD,NUTM2F,8,440,0.01818181818181818,0.005697526022718851,0.030666110340917513
COAD,NUTM2G,1,440,0.0022727272727272726,-0.0021767533189471586,0.006722207864401704
COAD,NVL,10,440,0.022727272727272728,0.008801757118373214,0.03665278833617224
